Subject,Run,Type,Trial,Category,key_pressed,RESP,Accuracy,RT
8175,1,RB,9,a,j,b,0,0.244
8175,1,RB,10,a,j,b,0,-0.213
8175,1,RB,11,b,j,b,1,0.295
8175,1,RB,12,b,d,a,0,0.361
8175,1,RB,13,a,j,b,0,0.304
8175,1,RB,14,a,j,b,0,0.451
8175,1,RB,15,a,j,b,0,1.2
8175,1,RB,16,a,d,a,1,0.47700000000000004
8175,1,RB,17,b,d,a,0,0.655
8175,1,RB,18,a,j,b,0,0.491
8175,1,RB,19,a,j,b,0,0.27899999999999997
8175,1,RB,20,a,d,a,1,0.192
8175,1,RB,21,a,d,a,1,0.621
8175,1,RB,22,a,j,b,0,0.604
8175,1,RB,23,b,d,a,0,0.25
8175,1,RB,24,a,d,a,1,0.294
8175,1,RB,25,b,j,b,1,0.40700000000000003
8175,1,RB,26,a,j,b,0,0.6559999999999999
8175,1,RB,27,b,j,b,1,0.418
8175,1,RB,28,b,d,a,0,0.35200000000000004
8175,1,RB,29,a,j,b,0,0.401
8175,1,RB,30,b,j,b,1,0.27699999999999997
8175,1,RB,31,a,j,b,0,0.409
8175,1,RB,32,a,j,b,0,0.32799999999999996
8175,1,RB,33,a,j,b,0,0.336
8175,1,RB,34,b,d,a,0,0.289
8175,1,RB,35,b,d,a,0,0.21100000000000002
8175,1,RB,36,b,j,b,1,0.17800000000000002
8175,1,RB,37,b,d,a,0,0.305
8175,1,RB,38,b,d,a,0,-0.013000000000000001
8175,1,RB,39,a,d,a,1,0.52
8175,1,RB,40,a,j,b,0,0.33799999999999997
8175,1,RB,41,b,j,b,1,0.27399999999999997
8175,1,RB,42,b,j,b,1,0.9079999999999999
8175,1,RB,43,b,d,a,0,0.27
8175,1,RB,44,b,d,a,0,0.13
8175,1,RB,45,a,j,b,0,0.07400000000000001
8175,1,RB,46,b,j,b,1,-0.221
8175,1,RB,47,b,d,a,0,0.316
8175,1,RB,48,a,d,a,1,0.20600000000000002
8175,1,RB,49,b,j,b,1,0.32299999999999995
8175,1,RB,50,a,j,b,0,0.7
8175,1,RB,51,a,d,a,1,0.326
8175,1,RB,52,b,j,b,1,0.28600000000000003
8175,1,RB,53,b,j,b,1,0.36200000000000004
8175,1,RB,54,a,d,a,1,0.321
8175,1,RB,55,a,j,b,0,0.299
8175,1,RB,56,b,j,b,1,0.428
8175,1,RB,57,a,d,a,1,0.385
8175,1,RB,58,b,d,a,0,0.353
8175,1,RB,59,a,d,a,1,0.601
8175,1,RB,60,b,j,b,1,0.335
8175,1,RB,61,b,j,b,1,0.336
8175,1,RB,62,a,d,a,1,0.306
8175,1,RB,63,b,j,b,1,0.34600000000000003
8175,1,RB,64,a,d,a,1,0.29
8175,1,RB,65,a,d,a,1,0.501
8175,1,RB,66,b,j,b,1,0.43200000000000005
8175,1,RB,67,b,d,a,0,0.379
8175,1,RB,68,a,d,a,1,0.371
8175,1,RB,69,b,j,b,1,0.42700000000000005
8175,1,RB,70,b,j,b,1,0.35
8175,1,RB,71,b,j,b,1,0.375
8175,1,RB,72,b,d,a,0,0.526
8175,1,RB,73,a,d,a,1,0.38299999999999995
8175,1,RB,74,b,j,b,1,0.397
8175,1,RB,75,a,j,b,0,0.35600000000000004
8175,1,RB,76,a,j,b,0,0.41200000000000003
8175,1,RB,77,b,j,b,1,0.36700000000000005
8175,1,RB,78,b,d,a,0,0.36
8175,1,RB,79,b,d,a,0,0.32
8175,1,RB,80,a,j,b,0,0.217
8175,2,RB,81,b,j,b,1,0.255
8175,2,RB,82,a,d,a,1,0.5710000000000001
8175,2,RB,83,a,d,a,1,0.40299999999999997
8175,2,RB,84,a,d,a,1,0.591
8175,2,RB,85,b,j,b,1,0.43799999999999994
8175,2,RB,86,a,j,b,0,0.32299999999999995
8175,2,RB,87,b,j,b,1,0.332
8175,2,RB,88,a,j,b,0,0.308
8175,2,RB,89,a,j,b,0,0.391
8175,2,RB,90,a,j,b,0,0.33299999999999996
8175,2,RB,91,b,d,a,0,0.285
8175,2,RB,92,b,d,a,0,0.304
8175,2,RB,93,a,d,a,1,-0.213
8175,2,RB,94,a,d,a,1,0.258
8175,2,RB,95,a,j,b,0,0.276
8175,2,RB,96,a,j,b,0,-0.065
8175,2,RB,97,b,j,b,1,0.301
8175,2,RB,98,a,d,a,1,0.46299999999999997
8175,2,RB,99,a,j,b,0,0.33
8175,2,RB,100,a,d,a,1,0.1
8175,2,RB,101,a,d,a,1,0.255
8175,2,RB,102,a,j,b,0,0.29100000000000004
8175,2,RB,103,b,j,b,1,0.284
8175,2,RB,104,a,d,a,1,0.304
8175,2,RB,105,b,j,b,1,0.466
8175,2,RB,106,a,j,b,0,0.309
8175,2,RB,107,b,d,a,0,0.35100000000000003
8175,2,RB,108,b,d,a,0,0.031
8175,2,RB,109,a,j,b,0,0.284
8175,2,RB,110,b,j,b,1,0.272
8175,2,RB,111,a,j,b,0,0.618
8175,2,RB,112,a,j,b,0,0.24
8175,2,RB,113,a,j,b,0,0.268
8175,2,RB,114,b,j,b,1,-0.21600000000000003
8175,2,RB,115,b,j,b,1,-0.107
8175,2,RB,116,b,d,a,0,0.436
8175,2,RB,117,b,j,b,1,0.217
8175,2,RB,118,b,j,b,1,0.397
8175,2,RB,119,a,d,a,1,0.34
8175,2,RB,120,a,j,b,0,0.58
8175,2,RB,121,b,d,a,0,0.588
8175,2,RB,122,b,j,b,1,0.514
8175,2,RB,123,b,d,a,0,0.42
8175,2,RB,124,b,j,b,1,0.016
8175,2,RB,125,a,j,b,0,0.75
8175,2,RB,126,b,j,b,1,-0.09
8175,2,RB,127,b,d,a,0,0.349
8175,2,RB,128,a,d,a,1,0.33299999999999996
8175,2,RB,129,b,j,b,1,0.446
8175,2,RB,130,a,d,a,1,0.691
8175,2,RB,131,a,j,b,0,0.436
8175,2,RB,132,b,j,b,1,-0.135
8175,2,RB,133,b,j,b,1,3.543
8175,2,RB,134,a,d,a,1,0.43
8175,2,RB,135,a,j,b,0,0.44299999999999995
8175,2,RB,136,b,d,a,0,0.951
8175,2,RB,137,a,j,b,0,-0.213
8175,2,RB,138,b,d,a,0,0.5489999999999999
8175,2,RB,139,a,j,b,0,0.373
8175,2,RB,140,b,j,b,1,0.308
8175,2,RB,141,b,d,a,0,0.038
8175,2,RB,142,a,d,a,1,-0.221
8175,2,RB,143,b,j,b,1,0.377
8175,2,RB,144,a,d,a,1,0.239
8175,2,RB,145,a,d,a,1,0.276
8175,2,RB,146,b,j,b,1,0.423
8175,2,RB,147,b,d,a,0,0.309
8175,2,RB,148,a,j,b,0,0.213
8175,2,RB,149,b,j,b,1,0.29
8175,2,RB,150,b,d,a,0,0.45299999999999996
8175,2,RB,151,b,j,b,1,0.17800000000000002
8175,2,RB,152,b,j,b,1,0.5589999999999999
8175,2,RB,153,a,d,a,1,0.239
8175,2,RB,154,b,j,b,1,0.33899999999999997
8175,2,RB,155,a,d,a,1,0.348
8175,2,RB,156,a,j,b,0,0.28300000000000003
8175,2,RB,157,b,j,b,1,0.222
8175,2,RB,158,b,d,a,0,0.18
8175,2,RB,159,b,d,a,0,0.282
8175,2,RB,160,a,j,b,0,0.158
8175,3,RB,161,b,j,b,1,0.09300000000000001
8175,3,RB,162,a,d,a,1,0.168
8175,3,RB,163,a,d,a,1,0.27
8175,3,RB,164,a,j,b,0,0.506
8175,3,RB,165,b,d,a,0,-0.213
8175,3,RB,166,a,d,a,1,0.642
8175,3,RB,167,b,d,a,0,-0.21600000000000003
8175,3,RB,168,a,j,b,0,-0.221
8175,3,RB,169,a,j,b,0,0.547
8175,3,RB,170,a,d,a,1,0.21899999999999997
8175,3,RB,171,b,d,a,0,0.456
8175,3,RB,172,b,d,a,0,0.276
8175,3,RB,173,a,d,a,1,0.312
8175,3,RB,174,a,j,b,0,0.43200000000000005
8175,3,RB,175,a,j,b,0,0.26899999999999996
8175,3,RB,176,a,d,a,1,-0.079
8175,3,RB,177,b,j,b,1,0.327
8175,3,RB,178,a,d,a,1,0.233
8175,3,RB,179,a,j,b,0,0.292
8175,3,RB,180,a,d,a,1,0.183
8175,3,RB,181,a,d,a,1,0.245
8175,3,RB,182,a,d,a,1,0.275
8175,3,RB,183,b,j,b,1,0.445
8175,3,RB,184,a,j,b,0,0.369
8175,3,RB,185,b,d,a,0,-0.023
8175,3,RB,186,a,d,a,1,0.294
8175,3,RB,187,b,j,b,1,0.49700000000000005
8175,3,RB,188,b,d,a,0,0.275
8175,3,RB,189,a,d,a,1,0.31
8175,3,RB,190,b,j,b,1,0.335
8175,3,RB,191,a,d,a,1,0.32
8175,3,RB,192,a,j,b,0,0.498
8175,3,RB,193,a,j,b,0,0.16399999999999998
8175,3,RB,194,b,j,b,1,0.21
8175,3,RB,195,b,d,a,0,0.354
8175,3,RB,196,b,d,a,0,0.122
8175,3,RB,197,b,d,a,0,0.26
8175,3,RB,198,b,j,b,1,0.028999999999999998
8175,3,RB,199,a,d,a,1,0.635
8175,3,RB,200,a,j,b,0,0.384
8175,3,RB,201,b,j,b,1,0.134
8175,3,RB,202,b,j,b,1,0.727
8175,3,RB,203,b,j,b,1,0.752
8175,3,RB,204,b,d,a,0,0.52
8175,3,RB,205,a,d,a,1,0.409
8175,3,RB,206,b,j,b,1,0.511
8175,3,RB,207,b,j,b,1,0.649
8175,3,RB,208,a,d,a,1,0.54
8175,3,RB,209,b,j,b,1,0.47700000000000004
8175,3,RB,210,a,d,a,1,1.008
8175,3,RB,211,a,j,b,0,0.644
8175,3,RB,212,b,j,b,1,0.585
8175,3,RB,213,b,j,b,1,0.695
8175,3,RB,214,a,d,a,1,0.865
8175,3,RB,215,a,j,b,0,0.718
8175,3,RB,216,b,j,b,1,0.429
8175,3,RB,217,a,d,a,1,1.2990000000000002
8175,3,RB,218,b,j,b,1,0.461
8175,3,RB,219,a,d,a,1,1.176
8175,3,RB,220,b,j,b,1,0.6459999999999999
8175,3,RB,221,b,j,b,1,0.787
8175,3,RB,222,a,j,b,0,0.745
8175,3,RB,223,b,j,b,1,0.754
8175,3,RB,224,a,d,a,1,0.642
8175,3,RB,225,a,d,a,1,0.7490000000000001
8175,3,RB,226,b,j,b,1,0.542
8175,3,RB,227,b,j,b,1,0.615
8175,3,RB,228,a,d,a,1,0.748
8175,3,RB,229,b,j,b,1,0.594
8175,3,RB,230,b,j,b,1,0.8270000000000001
8175,3,RB,231,b,j,b,1,0.614
8175,3,RB,232,b,j,b,1,0.589
8175,3,RB,233,a,d,a,1,0.515
8175,3,RB,234,b,j,b,1,0.588
8175,3,RB,235,a,d,a,1,0.42700000000000005
8175,3,RB,236,a,j,b,0,0.44
8175,3,RB,237,b,j,b,1,0.6509999999999999
8175,3,RB,238,b,j,b,1,0.672
8175,3,RB,239,b,j,b,1,0.755
8175,3,RB,240,a,d,a,1,0.77
8183,1,RB,1,b,d,a,0,0.629
8183,1,RB,2,b,j,b,1,0.586
8183,1,RB,3,b,j,b,1,0.456
8183,1,RB,4,a,d,a,1,0.379
8183,1,RB,5,a,j,b,0,0.441
8183,1,RB,6,b,j,b,1,0.5920000000000001
8183,1,RB,7,b,d,a,0,0.573
8183,1,RB,8,a,j,b,0,0.884
8183,1,RB,9,a,j,b,0,0.615
8183,1,RB,10,b,d,a,0,0.6509999999999999
8183,1,RB,11,b,d,a,0,0.6
8183,1,RB,12,a,d,a,1,0.43799999999999994
8183,1,RB,13,a,d,a,1,0.57
8183,1,RB,14,b,d,a,0,0.466
8183,1,RB,15,b,d,a,0,0.541
8183,1,RB,16,a,j,b,0,0.622
8183,1,RB,17,b,d,a,0,0.627
8183,1,RB,18,a,j,b,0,0.848
8183,1,RB,19,a,d,a,1,0.5710000000000001
8183,1,RB,20,a,j,b,0,0.579
8183,1,RB,21,a,j,b,0,0.626
8183,1,RB,22,b,d,a,0,0.934
8183,1,RB,23,b,j,b,1,0.616
8183,1,RB,24,a,j,b,0,1.061
8183,1,RB,25,b,j,b,1,0.456
8183,1,RB,26,b,d,a,0,0.875
8183,1,RB,27,a,j,b,0,0.67
8183,1,RB,28,a,d,a,1,0.736
8183,1,RB,29,b,d,a,0,0.578
8183,1,RB,30,b,j,b,1,1.145
8183,1,RB,31,a,d,a,1,0.424
8183,1,RB,32,b,j,b,1,0.389
8183,1,RB,33,a,d,a,1,0.35700000000000004
8183,1,RB,34,b,j,b,1,0.387
8183,1,RB,35,b,j,b,1,0.529
8183,1,RB,36,b,j,b,1,0.426
8183,1,RB,37,b,j,b,1,0.495
8183,1,RB,38,b,j,b,1,0.537
8183,1,RB,39,b,j,b,1,0.41100000000000003
8183,1,RB,40,a,d,a,1,0.48700000000000004
8183,1,RB,41,a,d,a,1,0.539
8183,1,RB,42,a,d,a,1,0.475
8183,1,RB,43,a,j,b,0,0.551
8183,1,RB,44,b,j,b,1,0.5660000000000001
8183,1,RB,45,a,d,a,1,0.509
8183,1,RB,46,b,j,b,1,0.391
8183,1,RB,47,a,d,a,1,0.5489999999999999
8183,1,RB,48,a,d,a,1,0.5489999999999999
8183,1,RB,49,b,j,b,1,0.445
8183,1,RB,50,a,j,b,0,0.401
8183,1,RB,51,a,j,b,0,0.40700000000000003
8183,1,RB,52,b,j,b,1,0.445
8183,1,RB,53,a,d,a,1,0.586
8183,1,RB,54,a,d,a,1,0.392
8183,1,RB,55,b,j,b,1,0.486
8183,1,RB,56,b,j,b,1,0.466
8183,1,RB,57,b,j,b,1,0.5
8183,1,RB,58,b,j,b,1,0.478
8183,1,RB,59,b,j,b,1,0.474
8183,1,RB,60,a,j,b,0,0.40399999999999997
8183,1,RB,61,b,d,a,0,0.402
8183,1,RB,62,a,d,a,1,0.48
8183,1,RB,63,a,d,a,1,0.396
8183,1,RB,64,a,d,a,1,0.496
8183,1,RB,65,b,j,b,1,0.875
8183,1,RB,66,a,d,a,1,0.431
8183,1,RB,67,a,d,a,1,0.45899999999999996
8183,1,RB,68,a,d,a,1,0.462
8183,1,RB,69,a,d,a,1,0.426
8183,1,RB,70,b,j,b,1,0.42100000000000004
8183,1,RB,71,a,d,a,1,0.635
8183,1,RB,72,b,j,b,1,0.688
8183,1,RB,73,a,d,a,1,0.434
8183,1,RB,74,a,d,a,1,0.439
8183,1,RB,75,b,j,b,1,0.348
8183,1,RB,76,b,j,b,1,0.5479999999999999
8183,1,RB,77,b,j,b,1,0.5
8183,1,RB,78,a,d,a,1,0.75
8183,1,RB,79,b,j,b,1,0.542
8183,1,RB,80,a,d,a,1,0.486
8183,2,RB,81,b,j,b,1,0.369
8183,2,RB,82,b,j,b,1,0.43200000000000005
8183,2,RB,83,b,j,b,1,0.5329999999999999
8183,2,RB,84,a,d,a,1,0.605
8183,2,RB,85,a,d,a,1,0.892
8183,2,RB,86,b,j,b,1,0.518
8183,2,RB,87,b,j,b,1,0.743
8183,2,RB,88,a,d,a,1,0.496
8183,2,RB,89,a,d,a,1,0.457
8183,2,RB,90,b,j,b,1,0.621
8183,2,RB,91,b,d,a,0,0.475
8183,2,RB,92,a,d,a,1,0.581
8183,2,RB,93,a,d,a,1,0.596
8183,2,RB,94,b,j,b,1,0.514
8183,2,RB,95,b,j,b,1,0.532
8183,2,RB,96,a,d,a,1,0.5
8183,2,RB,97,b,j,b,1,0.654
8183,2,RB,98,a,d,a,1,0.611
8183,2,RB,99,a,d,a,1,0.599
8183,2,RB,100,a,j,b,0,1.35
8183,2,RB,101,a,d,a,1,0.493
8183,2,RB,102,b,j,b,1,0.688
8183,2,RB,103,b,d,a,0,0.5870000000000001
8183,2,RB,104,a,d,a,1,0.47200000000000003
8183,2,RB,105,b,j,b,1,0.49200000000000005
8183,2,RB,106,b,d,a,0,0.542
8183,2,RB,107,a,d,a,1,0.6459999999999999
8183,2,RB,108,a,d,a,1,0.539
8183,2,RB,109,b,j,b,1,0.515
8183,2,RB,110,b,j,b,1,0.5329999999999999
8183,2,RB,111,a,d,a,1,0.493
8183,2,RB,112,b,j,b,1,0.608
8183,2,RB,113,a,d,a,1,0.42
8183,2,RB,114,b,j,b,1,0.41
8183,2,RB,115,b,j,b,1,0.56
8183,2,RB,116,b,j,b,1,0.41600000000000004
8183,2,RB,117,b,j,b,1,0.452
8183,2,RB,118,b,j,b,1,0.345
8183,2,RB,119,b,j,b,1,0.377
8183,2,RB,120,a,d,a,1,0.376
8183,2,RB,121,a,d,a,1,0.479
8183,2,RB,122,a,d,a,1,0.489
8183,2,RB,123,a,d,a,1,0.42700000000000005
8183,2,RB,124,b,d,a,0,0.304
8183,2,RB,125,a,d,a,1,0.507
8183,2,RB,126,b,j,b,1,0.436
8183,2,RB,127,a,j,b,0,0.385
8183,2,RB,128,a,d,a,1,0.479
8183,2,RB,129,b,j,b,1,0.474
8183,2,RB,130,a,d,a,1,0.5579999999999999
8183,2,RB,131,a,d,a,1,0.58
8183,2,RB,132,b,j,b,1,0.555
8183,2,RB,133,a,d,a,1,0.45899999999999996
8183,2,RB,134,a,d,a,1,0.59
8183,2,RB,135,b,j,b,1,0.5870000000000001
8183,2,RB,136,b,j,b,1,0.7070000000000001
8183,2,RB,137,b,j,b,1,0.508
8183,2,RB,138,b,j,b,1,0.39
8183,2,RB,139,b,j,b,1,0.396
8183,2,RB,140,a,j,b,0,0.354
8183,2,RB,141,b,j,b,1,0.49
8183,2,RB,142,a,d,a,1,0.397
8183,2,RB,143,a,d,a,1,0.5720000000000001
8183,2,RB,144,a,d,a,1,0.45
8183,2,RB,145,b,j,b,1,0.718
8183,2,RB,146,a,d,a,1,0.575
8183,2,RB,147,a,d,a,1,0.5579999999999999
8183,2,RB,148,a,d,a,1,0.501
8183,2,RB,149,a,d,a,1,0.552
8183,2,RB,150,b,j,b,1,0.495
8183,2,RB,151,a,d,a,1,0.41
8183,2,RB,152,b,j,b,1,0.52
8183,2,RB,153,a,d,a,1,0.489
8183,2,RB,154,a,j,b,0,0.348
8183,2,RB,155,b,d,a,0,0.26
8183,2,RB,156,b,j,b,1,0.616
8183,2,RB,157,b,j,b,1,0.644
8183,2,RB,158,a,d,a,1,0.488
8183,2,RB,159,b,j,b,1,0.348
8183,2,RB,160,a,j,b,0,0.42
8183,3,RB,161,b,j,b,1,0.41700000000000004
8183,3,RB,162,b,j,b,1,0.534
8183,3,RB,163,b,j,b,1,0.512
8183,3,RB,164,a,d,a,1,0.409
8183,3,RB,165,a,d,a,1,0.42200000000000004
8183,3,RB,166,b,j,b,1,0.764
8183,3,RB,167,b,j,b,1,0.642
8183,3,RB,168,a,d,a,1,0.46299999999999997
8183,3,RB,169,a,d,a,1,0.507
8183,3,RB,170,b,d,a,0,0.515
8183,3,RB,171,b,j,b,1,0.469
8183,3,RB,172,a,j,b,0,0.409
8183,3,RB,173,a,d,a,1,0.486
8183,3,RB,174,b,j,b,1,0.48
8183,3,RB,175,b,d,a,0,0.451
8183,3,RB,176,a,j,b,0,0.35100000000000003
8183,3,RB,177,b,j,b,1,0.36700000000000005
8183,3,RB,178,a,d,a,1,0.495
8183,3,RB,179,a,d,a,1,1.2009999999999998
8183,3,RB,180,a,j,b,0,1.232
8183,3,RB,181,a,d,a,1,0.564
8183,3,RB,182,b,j,b,1,0.77
8183,3,RB,183,b,j,b,1,0.619
8183,3,RB,184,a,d,a,1,0.897
8183,3,RB,185,b,j,b,1,0.513
8183,3,RB,186,b,j,b,1,0.619
8183,3,RB,187,a,d,a,1,1.081
8183,3,RB,188,a,d,a,1,0.539
8183,3,RB,189,b,j,b,1,0.395
8183,3,RB,190,b,j,b,1,0.61
8183,3,RB,191,a,d,a,1,0.519
8183,3,RB,192,b,j,b,1,0.672
8183,3,RB,193,a,d,a,1,0.515
8183,3,RB,194,b,j,b,1,0.49200000000000005
8183,3,RB,195,b,j,b,1,0.502
8183,3,RB,196,b,j,b,1,0.48
8183,3,RB,197,b,j,b,1,0.643
8183,3,RB,198,b,j,b,1,0.415
8183,3,RB,199,b,j,b,1,0.37200000000000005
8183,3,RB,200,a,d,a,1,0.557
8183,3,RB,201,a,d,a,1,0.516
8183,3,RB,202,a,d,a,1,0.813
8183,3,RB,203,a,d,a,1,0.475
8183,3,RB,204,b,d,a,0,0.557
8183,3,RB,205,a,d,a,1,0.685
8183,3,RB,206,b,j,b,1,0.36
8183,3,RB,207,a,j,b,0,0.38299999999999995
8183,3,RB,208,a,j,b,0,0.462
8183,3,RB,209,b,j,b,1,0.36200000000000004
8183,3,RB,210,a,d,a,1,0.56
8183,3,RB,211,a,d,a,1,0.848
8183,3,RB,212,b,j,b,1,0.41200000000000003
8183,3,RB,213,a,d,a,1,0.544
8183,3,RB,214,a,d,a,1,0.466
8183,3,RB,215,b,j,b,1,1.9569999999999999
8183,3,RB,216,b,j,b,1,0.732
8183,3,RB,217,b,j,b,1,0.493
8183,3,RB,218,b,j,b,1,0.56
8183,3,RB,219,b,j,b,1,0.478
8183,3,RB,220,a,d,a,1,0.6970000000000001
8183,3,RB,221,b,j,b,1,0.637
8183,3,RB,222,a,d,a,1,0.679
8183,3,RB,223,a,d,a,1,0.602
8183,3,RB,224,a,d,a,1,0.7140000000000001
8183,3,RB,225,b,d,a,0,0.618
8183,3,RB,226,a,d,a,1,0.48700000000000004
8183,3,RB,227,a,d,a,1,0.627
8183,3,RB,228,a,d,a,1,0.695
8183,3,RB,229,a,d,a,1,0.569
8183,3,RB,230,b,j,b,1,0.665
8183,3,RB,231,a,d,a,1,0.436
8183,3,RB,232,b,j,b,1,0.552
8183,3,RB,233,a,d,a,1,0.65
8183,3,RB,234,a,d,a,1,0.6920000000000001
8183,3,RB,235,b,j,b,1,0.542
8183,3,RB,236,b,j,b,1,0.863
8183,3,RB,237,b,j,b,1,0.57
8183,3,RB,238,a,d,a,1,0.5770000000000001
8183,3,RB,239,b,j,b,1,0.513
8183,3,RB,240,a,d,a,1,0.39299999999999996
8164,1,II,1,b,None,None,0,9999.0
8164,1,II,2,a,d,a,1,-0.214
8164,1,II,3,b,j,b,1,3.327
8164,1,II,4,b,j,b,1,-0.213
8164,1,II,5,a,d,a,1,0.6679999999999999
8164,1,II,6,b,j,b,1,1.337
8164,1,II,7,a,d,a,1,0.777
8164,1,II,8,b,d,a,0,0.5429999999999999
8164,1,II,9,a,j,b,0,2.7739999999999996
8164,1,II,10,b,j,b,1,1.183
8164,1,II,11,a,j,b,0,0.8029999999999999
8164,1,II,12,b,d,a,0,1.002
8164,1,II,13,b,d,a,0,1.08
8164,1,II,14,a,j,b,0,1.226
8164,1,II,15,a,d,a,1,0.727
8164,1,II,16,b,d,a,0,2.9989999999999997
8164,1,II,17,b,j,b,1,0.5720000000000001
8164,1,II,18,a,j,b,0,2.995
8164,1,II,19,a,d,a,1,1.824
8164,1,II,20,a,d,a,1,0.701
8164,1,II,21,b,d,a,0,3.807
8164,1,II,22,b,j,b,1,0.8590000000000001
8164,1,II,23,b,j,b,1,0.8059999999999999
8164,1,II,24,b,j,b,1,0.67
8164,1,II,25,a,d,a,1,0.879
8164,1,II,26,b,j,b,1,0.882
8164,1,II,27,a,j,b,0,0.804
8164,1,II,28,a,d,a,1,0.6920000000000001
8164,1,II,29,a,d,a,1,0.557
8164,1,II,30,b,d,a,0,1.068
8164,1,II,31,a,j,b,0,0.696
8164,1,II,32,b,d,a,0,0.7859999999999999
8164,1,II,33,a,d,a,1,1.641
8164,1,II,34,a,d,a,1,0.8440000000000001
8164,1,II,35,b,j,b,1,0.816
8164,1,II,36,b,j,b,1,0.885
8164,1,II,37,a,j,b,0,0.889
8164,1,II,38,b,d,a,0,3.1069999999999998
8164,1,II,39,a,d,a,1,0.986
8164,1,II,40,a,j,b,0,1.4980000000000002
8164,1,II,41,b,d,a,0,1.34
8164,1,II,42,b,j,b,1,0.715
8164,1,II,43,b,d,a,0,1.341
8164,1,II,44,a,d,a,1,1.851
8164,1,II,45,b,j,b,1,4.704
8164,1,II,46,a,j,b,0,2.9530000000000003
8164,1,II,47,b,d,a,0,0.752
8164,1,II,48,a,None,None,0,9999.0
8164,1,II,49,b,d,a,0,4.773
8164,1,II,50,a,j,b,0,2.555
8164,1,II,51,b,d,a,0,0.418
8164,1,II,52,a,d,a,1,0.391
8164,1,II,53,b,j,b,1,0.607
8164,1,II,54,a,d,a,1,0.61
8164,1,II,55,a,j,b,0,0.368
8164,1,II,56,a,d,a,1,0.36
8164,1,II,57,b,d,a,0,0.695
8164,1,II,58,b,d,a,0,0.48100000000000004
8164,1,II,59,b,j,b,1,0.49200000000000005
8164,1,II,60,b,j,b,1,0.44
8164,1,II,61,a,j,b,0,0.5870000000000001
8164,1,II,62,a,d,a,1,0.634
8164,1,II,63,a,j,b,0,0.591
8164,1,II,64,b,j,b,1,0.932
8164,1,II,65,a,d,a,1,0.845
8164,1,II,66,b,j,b,1,1.001
8164,1,II,67,b,j,b,1,1.504
8164,1,II,68,b,j,b,1,0.65
8164,1,II,69,b,d,a,0,1.229
8164,1,II,70,a,j,b,0,0.562
8164,1,II,71,a,d,a,1,0.664
8164,1,II,72,a,d,a,1,0.6679999999999999
8164,1,II,73,a,d,a,1,0.616
8164,1,II,74,b,j,b,1,0.7240000000000001
8164,1,II,75,a,j,b,0,0.51
8164,1,II,76,a,j,b,0,0.903
8164,1,II,77,b,d,a,0,0.569
8164,1,II,78,a,j,b,0,1.321
8164,1,II,79,a,j,b,0,0.914
8164,1,II,80,b,d,a,0,0.547
8164,2,II,81,b,j,b,1,0.42700000000000005
8164,2,II,82,a,j,b,0,0.568
8164,2,II,83,b,d,a,0,0.879
8164,2,II,84,b,d,a,0,0.33
8164,2,II,85,a,None,None,0,9999.0
8164,2,II,86,b,d,a,0,0.519
8164,2,II,87,a,j,b,0,0.633
8164,2,II,88,b,j,b,1,0.373
8164,2,II,89,a,d,a,1,1.012
8164,2,II,90,b,d,a,0,0.649
8164,2,II,91,a,j,b,0,0.349
8164,2,II,92,b,d,a,0,0.59
8164,2,II,93,b,d,a,0,0.252
8164,2,II,94,a,d,a,1,0.281
8164,2,II,95,a,d,a,1,0.171
8164,2,II,96,b,d,a,0,0.505
8164,2,II,97,b,j,b,1,0.764
8164,2,II,98,a,d,a,1,0.684
8164,2,II,99,a,d,a,1,0.599
8164,2,II,100,a,d,a,1,1.62
8164,2,II,101,b,d,a,0,1.05
8164,2,II,102,b,j,b,1,0.59
8164,2,II,103,b,j,b,1,0.716
8164,2,II,104,b,j,b,1,0.588
8164,2,II,105,a,d,a,1,0.995
8164,2,II,106,b,j,b,1,0.8490000000000001
8164,2,II,107,a,d,a,1,0.644
8164,2,II,108,a,j,b,0,1.097
8164,2,II,109,a,d,a,1,1.084
8164,2,II,110,b,j,b,1,0.7020000000000001
8164,2,II,111,a,d,a,1,1.24
8164,2,II,112,b,d,a,0,0.6829999999999999
8164,2,II,113,a,j,b,0,0.7979999999999999
8164,2,II,114,a,d,a,1,0.8759999999999999
8164,2,II,115,b,j,b,1,0.727
8164,2,II,116,b,j,b,1,0.7040000000000001
8164,2,II,117,a,j,b,0,0.9940000000000001
8164,2,II,118,b,d,a,0,0.5760000000000001
8164,2,II,119,a,j,b,0,0.727
8164,2,II,120,a,d,a,1,0.495
8164,2,II,121,b,j,b,1,0.8490000000000001
8164,2,II,122,b,j,b,1,1.693
8164,2,II,123,b,d,a,0,0.5579999999999999
8164,2,II,124,a,j,b,0,0.7020000000000001
8164,2,II,125,b,j,b,1,1.321
8164,2,II,126,a,d,a,1,0.682
8164,2,II,127,b,j,b,1,0.892
8164,2,II,128,a,d,a,1,0.7170000000000001
8164,2,II,129,b,d,a,0,1.048
8164,2,II,130,a,d,a,1,0.907
8164,2,II,131,b,j,b,1,0.47700000000000004
8164,2,II,132,a,d,a,1,0.41600000000000004
8164,2,II,133,b,j,b,1,0.45299999999999996
8164,2,II,134,a,d,a,1,0.39299999999999996
8164,2,II,135,a,j,b,0,0.391
