Accuracy,Block,BlockNum,KEY,RESP,RT,StimType,Stimulus,Subject,Trial,key_pressed
1,UnsupervisedSparse,3,x,target,0.76,target,test12,8055,3,
1,UnsupervisedSparse,3,n,nottarget,0.9359999999999999,nottarget,contr12,8055,4,
0,UnsupervisedSparse,3,n,nottarget,1.969,target,test10,8055,5,
1,UnsupervisedSparse,3,x,target,0.83,target,test1,8055,6,
1,UnsupervisedSparse,3,n,nottarget,0.802,nottarget,contr13,8055,7,
1,UnsupervisedSparse,3,n,nottarget,0.871,nottarget,catch6,8055,8,
1,UnsupervisedSparse,3,x,target,1.163,target,test4,8055,9,
1,UnsupervisedSparse,3,x,target,1.2570000000000001,target,test3,8055,10,
1,UnsupervisedSparse,3,n,nottarget,0.579,nottarget,catch8,8055,11,
0,UnsupervisedSparse,3,x,target,1.057,nottarget,contr1,8055,12,
0,UnsupervisedSparse,3,x,target,0.499,nottarget,contr8,8055,13,
1,UnsupervisedSparse,3,n,nottarget,1.821,nottarget,contr9,8055,14,
1,UnsupervisedSparse,3,x,target,1.225,target,test13,8055,15,
1,UnsupervisedSparse,3,x,target,0.95,target,test11,8055,16,
1,UnsupervisedSparse,3,x,target,0.774,target,test16,8055,17,
0,UnsupervisedSparse,3,x,target,1.163,nottarget,contr16,8055,18,
1,UnsupervisedSparse,3,n,nottarget,0.898,nottarget,contr15,8055,19,
1,UnsupervisedSparse,3,n,nottarget,0.5870000000000001,nottarget,catch2,8055,20,
1,UnsupervisedSparse,3,x,target,0.985,target,test8,8055,21,
1,UnsupervisedSparse,3,x,target,0.872,target,test7,8055,22,
1,UnsupervisedSparse,3,x,target,1.489,target,test2,8055,23,
1,UnsupervisedSparse,3,n,nottarget,0.7240000000000001,nottarget,contr7,8055,24,
1,UnsupervisedSparse,3,n,nottarget,0.49,nottarget,catch7,8055,25,
0,UnsupervisedSparse,3,x,target,0.5329999999999999,nottarget,contr14,8055,26,
1,UnsupervisedSparse,3,n,nottarget,0.621,nottarget,catch5,8055,27,
0,UnsupervisedSparse,3,x,target,0.449,nottarget,contr11,8055,28,
1,UnsupervisedSparse,3,x,target,0.557,target,test14,8055,29,
0,UnsupervisedSparse,3,x,target,0.475,nottarget,contr6,8055,30,
0,UnsupervisedSparse,3,x,target,0.413,nottarget,contr5,8055,31,
1,UnsupervisedSparse,3,n,nottarget,0.466,nottarget,catch4,8055,32,
1,UnsupervisedSparse,3,n,nottarget,0.557,nottarget,catch3,8055,33,
1,UnsupervisedSparse,3,x,target,0.413,target,test15,8055,34,
0,UnsupervisedSparse,3,x,target,0.41700000000000004,nottarget,contr3,8055,35,
0,UnsupervisedSparse,3,x,target,0.373,nottarget,contr4,8055,36,
0,UnsupervisedSparse,3,x,target,0.40399999999999997,nottarget,contr2,8055,37,
1,UnsupervisedSparse,3,n,nottarget,0.624,nottarget,catch1,8055,38,
0,UnsupervisedSparse,3,x,target,0.9009999999999999,nottarget,contr10,8055,39,
1,UnsupervisedSparse,3,x,target,0.647,target,test6,8055,40,
1,UnsupervisedDense,4,n,nottarget,2.912,nottarget,catch3,8055,1,
1,UnsupervisedDense,4,x,target,1.632,target,test11,8055,2,
1,UnsupervisedDense,4,n,nottarget,0.5379999999999999,nottarget,catch6,8055,3,
1,UnsupervisedDense,4,n,nottarget,0.507,nottarget,catch2,8055,4,
1,UnsupervisedDense,4,x,target,0.555,target,test2,8055,5,
1,UnsupervisedDense,4,x,target,0.424,target,test10,8055,6,
1,UnsupervisedDense,4,x,target,0.43700000000000006,target,test14,8055,7,
1,UnsupervisedDense,4,x,target,0.433,target,test16,8055,8,
1,UnsupervisedDense,4,x,target,0.46,target,test12,8055,9,
1,UnsupervisedDense,4,n,nottarget,0.7979999999999999,nottarget,contr14,8055,10,
1,UnsupervisedDense,4,n,nottarget,0.524,nottarget,contr10,8055,11,
1,UnsupervisedDense,4,n,nottarget,0.47600000000000003,nottarget,contr6,8055,12,
1,UnsupervisedDense,4,n,nottarget,0.5,nottarget,contr3,8055,13,
1,UnsupervisedDense,4,x,target,0.565,target,test1,8055,14,
1,UnsupervisedDense,4,n,nottarget,0.588,nottarget,contr16,8055,15,
1,UnsupervisedDense,4,x,target,0.623,target,test15,8055,16,
1,UnsupervisedDense,4,n,nottarget,0.508,nottarget,catch4,8055,17,
1,UnsupervisedDense,4,n,nottarget,0.436,nottarget,catch1,8055,18,
1,UnsupervisedDense,4,n,nottarget,0.8059999999999999,nottarget,contr9,8055,19,
1,UnsupervisedDense,4,n,nottarget,0.7070000000000001,nottarget,contr12,8055,20,
1,UnsupervisedDense,4,x,target,0.971,target,test4,8055,21,
1,UnsupervisedDense,4,x,target,0.633,target,test7,8055,22,
1,UnsupervisedDense,4,n,nottarget,0.534,nottarget,contr4,8055,23,
1,UnsupervisedDense,4,n,nottarget,0.612,nottarget,contr15,8055,24,
1,UnsupervisedDense,4,n,nottarget,0.39399999999999996,nottarget,contr7,8055,25,
1,UnsupervisedDense,4,x,target,0.742,target,test5,8055,26,
1,UnsupervisedDense,4,x,target,0.812,target,test9,8055,27,
1,UnsupervisedDense,4,x,target,0.6409999999999999,target,test8,8055,28,
1,UnsupervisedDense,4,n,nottarget,0.508,nottarget,catch5,8055,29,
1,UnsupervisedDense,4,n,nottarget,0.579,nottarget,contr1,8055,30,
1,UnsupervisedDense,4,x,target,0.8009999999999999,target,test6,8055,31,
1,UnsupervisedDense,4,n,nottarget,0.83,nottarget,contr2,8055,32,
1,UnsupervisedDense,4,n,nottarget,0.809,nottarget,contr11,8055,33,
1,UnsupervisedDense,4,n,nottarget,0.439,nottarget,contr5,8055,34,
1,UnsupervisedDense,4,n,nottarget,0.475,nottarget,catch7,8055,35,
1,UnsupervisedDense,4,n,nottarget,0.484,nottarget,contr8,8055,36,
1,UnsupervisedDense,4,x,target,0.6859999999999999,target,test3,8055,37,
1,UnsupervisedDense,4,n,nottarget,0.568,nottarget,contr13,8055,38,
1,UnsupervisedDense,4,x,target,0.6759999999999999,target,test13,8055,39,
1,UnsupervisedDense,4,n,nottarget,0.48700000000000004,nottarget,catch8,8055,40,
1,UnsupervisedDense,1,,nottarget,1.5190000000000001,nottarget,contr11,8184,1,n
0,UnsupervisedDense,1,,target,3.4330000000000003,nottarget,catch7,8184,2,x
1,UnsupervisedDense,1,,target,0.851,target,test11,8184,3,x
1,UnsupervisedDense,1,,target,0.5670000000000001,target,test5,8184,4,x
1,UnsupervisedDense,1,,target,0.42100000000000004,target,test12,8184,5,x
1,UnsupervisedDense,1,,target,0.667,target,test8,8184,6,x
1,UnsupervisedDense,1,,target,0.431,target,test14,8184,7,x
1,UnsupervisedDense,1,,nottarget,0.721,nottarget,contr6,8184,8,n
1,UnsupervisedDense,1,,target,0.7390000000000001,target,test16,8184,9,x
1,UnsupervisedDense,1,,nottarget,0.723,nottarget,contr14,8184,10,n
1,UnsupervisedDense,1,,target,0.514,target,test13,8184,11,x
1,UnsupervisedDense,1,,target,0.516,target,test1,8184,12,x
1,UnsupervisedDense,1,,nottarget,0.574,nottarget,contr7,8184,13,n
1,UnsupervisedDense,1,,nottarget,0.9209999999999999,nottarget,catch6,8184,14,n
1,UnsupervisedDense,1,,nottarget,0.5,nottarget,contr2,8184,15,n
1,UnsupervisedDense,1,,nottarget,0.445,nottarget,contr10,8184,16,n
1,UnsupervisedDense,1,,target,0.5429999999999999,target,test7,8184,17,x
1,UnsupervisedDense,1,,nottarget,0.5920000000000001,nottarget,contr5,8184,18,n
1,UnsupervisedDense,1,,nottarget,1.357,nottarget,catch5,8184,19,n
1,UnsupervisedDense,1,,target,0.516,target,test10,8184,20,x
1,UnsupervisedDense,1,,nottarget,0.517,nottarget,contr12,8184,21,n
1,UnsupervisedDense,1,,target,0.6679999999999999,target,test3,8184,22,x
1,UnsupervisedDense,1,,nottarget,0.47,nottarget,contr16,8184,23,n
1,UnsupervisedDense,1,,nottarget,0.642,nottarget,contr4,8184,24,n
1,UnsupervisedDense,1,,nottarget,0.6459999999999999,nottarget,catch4,8184,25,n
0,UnsupervisedDense,1,,target,0.4,nottarget,contr15,8184,26,x
1,UnsupervisedDense,1,,nottarget,0.534,nottarget,contr9,8184,27,n
1,UnsupervisedDense,1,,nottarget,0.382,nottarget,contr13,8184,28,n
1,UnsupervisedDense,1,,nottarget,0.675,nottarget,catch1,8184,29,n
1,UnsupervisedDense,1,,target,0.5579999999999999,target,test9,8184,30,x
0,UnsupervisedDense,1,,target,0.6609999999999999,nottarget,catch3,8184,31,x
0,UnsupervisedDense,1,,nottarget,0.494,target,test6,8184,32,n
1,UnsupervisedDense,1,,target,0.5770000000000001,target,test2,8184,33,x
1,UnsupervisedDense,1,,nottarget,0.5429999999999999,nottarget,contr8,8184,34,n
1,UnsupervisedDense,1,,target,0.47700000000000004,target,test4,8184,35,x
1,UnsupervisedDense,1,,nottarget,0.721,nottarget,catch2,8184,36,n
1,UnsupervisedDense,1,,target,0.537,target,test15,8184,37,x
1,UnsupervisedDense,1,,nottarget,0.528,nottarget,contr3,8184,38,n
1,UnsupervisedDense,1,,nottarget,0.466,nottarget,contr1,8184,39,n
1,UnsupervisedDense,1,,nottarget,0.716,nottarget,catch8,8184,40,n
1,SupervisedDense,2,,target,1.5,target,test12,8184,1,x
1,SupervisedDense,2,,nottarget,0.8759999999999999,nottarget,contr11,8184,2,n
1,SupervisedDense,2,,nottarget,0.607,nottarget,contr5,8184,3,n
1,SupervisedDense,2,,nottarget,0.644,nottarget,contr6,8184,4,n
1,SupervisedDense,2,,nottarget,0.727,nottarget,contr1,8184,5,n
1,SupervisedDense,2,,target,0.535,target,test8,8184,6,x
1,SupervisedDense,2,,target,0.366,target,test16,8184,7,x
1,SupervisedDense,2,,nottarget,0.462,nottarget,contr14,8184,8,n
1,SupervisedDense,2,,target,0.424,target,test6,8184,9,x
1,SupervisedDense,2,,nottarget,0.597,nottarget,catch7,8184,10,n
0,SupervisedDense,2,,target,0.473,nottarget,contr16,8184,11,x
1,SupervisedDense,2,,target,0.396,target,test5,8184,12,x
1,SupervisedDense,2,,nottarget,0.457,nottarget,catch6,8184,13,n
1,SupervisedDense,2,,nottarget,0.563,nottarget,contr2,8184,14,n
1,SupervisedDense,2,,target,0.483,target,test2,8184,15,x
1,SupervisedDense,2,,target,0.326,target,test13,8184,16,x
1,SupervisedDense,2,,nottarget,0.3,nottarget,catch2,8184,17,n
1,SupervisedDense,2,,target,0.38299999999999995,target,test3,8184,18,x
1,SupervisedDense,2,,nottarget,0.5329999999999999,nottarget,contr13,8184,19,n
1,SupervisedDense,2,,nottarget,0.413,nottarget,catch8,8184,20,n
1,SupervisedDense,2,,nottarget,0.49700000000000005,nottarget,contr8,8184,21,n
1,SupervisedDense,2,,nottarget,0.508,nottarget,contr15,8184,22,n
1,SupervisedDense,2,,nottarget,0.37200000000000005,nottarget,catch3,8184,23,n
1,SupervisedDense,2,,target,0.425,target,test1,8184,24,x
1,SupervisedDense,2,,nottarget,0.38299999999999995,nottarget,contr9,8184,25,n
1,SupervisedDense,2,,target,0.213,target,test11,8184,26,x
1,SupervisedDense,2,,nottarget,0.322,nottarget,contr12,8184,27,n
1,SupervisedDense,2,,nottarget,0.369,nottarget,contr3,8184,28,n
1,SupervisedDense,2,,nottarget,0.377,nottarget,contr4,8184,29,n
1,SupervisedDense,2,,nottarget,0.496,nottarget,catch5,8184,30,n
1,SupervisedDense,2,,target,0.392,target,test7,8184,31,x
1,SupervisedDense,2,,nottarget,0.33399999999999996,nottarget,catch1,8184,32,n
1,SupervisedDense,2,,nottarget,0.375,nottarget,contr7,8184,33,n
1,SupervisedDense,2,,target,0.317,target,test14,8184,34,x
1,SupervisedDense,2,,nottarget,0.35600000000000004,nottarget,contr10,8184,35,n
1,SupervisedDense,2,,target,0.38,target,test15,8184,36,x
1,SupervisedDense,2,,target,0.467,target,test9,8184,37,x
1,SupervisedDense,2,,nottarget,0.34,nottarget,catch4,8184,38,n
1,SupervisedDense,2,,target,0.49200000000000005,target,test10,8184,39,x
1,SupervisedDense,2,,target,0.35,target,test4,8184,40,x
0,UnsupervisedSparse,3,,invalid key,3.082,nottarget,catch3,8184,1,left
0,UnsupervisedSparse,3,,nottarget,4.5569999999999995,target,test16,8184,2,n
0,UnsupervisedSparse,3,,target,0.555,nottarget,contr7,8184,3,x
1,UnsupervisedSparse,3,,target,0.562,target,test8,8184,4,x
0,UnsupervisedSparse,3,,target,0.608,nottarget,contr3,8184,5,x
0,UnsupervisedSparse,3,,nottarget,0.909,target,test11,8184,6,n
0,UnsupervisedSparse,3,,target,0.846,nottarget,catch5,8184,7,x
0,UnsupervisedSparse,3,,target,0.321,nottarget,contr16,8184,8,x
1,UnsupervisedSparse,3,,nottarget,0.593,nottarget,contr10,8184,9,n
0,UnsupervisedSparse,3,,nottarget,0.43200000000000005,target,test7,8184,10,n
0,UnsupervisedSparse,3,,nottarget,1.8430000000000002,target,test2,8184,11,n
0,UnsupervisedSparse,3,,target,0.405,nottarget,contr13,8184,12,x
1,UnsupervisedSparse,3,,target,0.348,target,test12,8184,13,x
0,UnsupervisedSparse,3,,nottarget,0.46,target,test13,8184,14,n
1,UnsupervisedSparse,3,,target,0.317,target,test4,8184,15,x
1,UnsupervisedSparse,3,,nottarget,0.43799999999999994,nottarget,contr11,8184,16,n
1,UnsupervisedSparse,3,,nottarget,0.515,nottarget,catch4,8184,17,n
1,UnsupervisedSparse,3,,target,0.47600000000000003,target,test3,8184,18,x
0,UnsupervisedSparse,3,,target,0.39799999999999996,nottarget,contr8,8184,19,x
1,UnsupervisedSparse,3,,target,0.5710000000000001,target,test6,8184,20,x
1,UnsupervisedSparse,3,,nottarget,0.37,nottarget,contr14,8184,21,n
1,UnsupervisedSparse,3,,nottarget,0.527,nottarget,contr4,8184,22,n
0,UnsupervisedSparse,3,,target,1.345,nottarget,catch6,8184,23,x
0,UnsupervisedSparse,3,,target,0.441,nottarget,contr6,8184,24,x
1,UnsupervisedSparse,3,,nottarget,0.547,nottarget,contr9,8184,25,n
0,UnsupervisedSparse,3,,target,0.395,nottarget,contr12,8184,26,x
1,UnsupervisedSparse,3,,target,0.376,target,test5,8184,27,x
0,UnsupervisedSparse,3,,nottarget,0.429,target,test10,8184,28,n
0,UnsupervisedSparse,3,,nottarget,0.531,target,test15,8184,29,n
1,UnsupervisedSparse,3,,nottarget,0.466,nottarget,contr2,8184,30,n
1,UnsupervisedSparse,3,,nottarget,0.5720000000000001,nottarget,catch7,8184,31,n
0,UnsupervisedSparse,3,,target,0.38799999999999996,nottarget,contr5,8184,32,x
0,UnsupervisedSparse,3,,target,0.61,nottarget,catch2,8184,33,x
1,UnsupervisedSparse,3,,nottarget,0.629,nottarget,catch1,8184,34,n
1,UnsupervisedSparse,3,,target,0.243,target,test14,8184,35,x
0,UnsupervisedSparse,3,,nottarget,0.39,target,test9,8184,36,n
1,UnsupervisedSparse,3,,nottarget,0.428,nottarget,contr1,8184,37,n
1,UnsupervisedSparse,3,,nottarget,0.35,nottarget,contr15,8184,38,n
1,UnsupervisedSparse,3,,nottarget,0.519,nottarget,catch8,8184,39,n
0,UnsupervisedSparse,3,,nottarget,1.056,target,test1,8184,40,n
0,SupervisedSparse,4,,target,0.778,nottarget,contr3,8184,1,x
1,SupervisedSparse,4,,nottarget,0.583,nottarget,catch4,8184,2,n
1,SupervisedSparse,4,,nottarget,0.35,nottarget,catch6,8184,3,n
1,SupervisedSparse,4,,target,0.461,target,test12,8184,4,x
0,SupervisedSparse,4,,target,0.488,nottarget,contr16,8184,5,x
1,SupervisedSparse,4,,target,0.514,target,test11,8184,6,x
0,SupervisedSparse,4,,target,0.539,nottarget,contr13,8184,7,x
1,SupervisedSparse,4,,target,0.474,target,test4,8184,8,x
0,SupervisedSparse,4,,target,0.452,nottarget,contr7,8184,9,x
0,SupervisedSparse,4,,target,0.35200000000000004,nottarget,contr1,8184,10,x
0,SupervisedSparse,4,,target,0.32,nottarget,contr10,8184,11,x
0,SupervisedSparse,4,,target,0.35200000000000004,nottarget,contr9,8184,12,x
1,SupervisedSparse,4,,target,0.344,target,test1,8184,13,x
1,SupervisedSparse,4,,target,0.36,target,test14,8184,14,x
0,SupervisedSparse,4,,nottarget,0.39799999999999996,target,test7,8184,15,n
1,SupervisedSparse,4,,target,0.379,target,test5,8184,16,x
1,SupervisedSparse,4,,target,0.33,target,test9,8184,17,x
0,SupervisedSparse,4,,target,0.578,nottarget,contr6,8184,18,x
1,SupervisedSparse,4,,nottarget,0.511,nottarget,catch8,8184,19,n
1,SupervisedSparse,4,,nottarget,0.425,nottarget,catch3,8184,20,n
1,SupervisedSparse,4,,target,0.405,target,test6,8184,21,x
1,SupervisedSparse,4,,nottarget,0.45899999999999996,nottarget,catch2,8184,22,n
1,SupervisedSparse,4,,target,0.364,target,test16,8184,23,x
0,SupervisedSparse,4,,target,0.452,nottarget,contr2,8184,24,x
0,SupervisedSparse,4,,target,0.392,nottarget,contr4,8184,25,x
1,SupervisedSparse,4,,nottarget,0.37200000000000005,nottarget,catch5,8184,26,n
0,SupervisedSparse,4,,target,0.29100000000000004,nottarget,contr8,8184,27,x
1,SupervisedSparse,4,,nottarget,0.301,nottarget,contr15,8184,28,n
1,SupervisedSparse,4,,target,0.35,target,test8,8184,29,x
1,SupervisedSparse,4,,target,0.342,target,test10,8184,30,x
0,SupervisedSparse,4,,target,0.413,nottarget,contr14,8184,31,x
1,SupervisedSparse,4,,target,0.306,target,test3,8184,32,x
0,SupervisedSparse,4,,target,0.314,nottarget,contr5,8184,33,x
1,SupervisedSparse,4,,target,0.292,target,test2,8184,34,x
0,SupervisedSparse,4,,target,0.309,nottarget,contr11,8184,35,x
1,SupervisedSparse,4,,target,0.318,target,test15,8184,36,x
0,SupervisedSparse,4,,target,0.254,nottarget,contr12,8184,37,x
1,SupervisedSparse,4,,target,0.258,target,test13,8184,38,x
0,SupervisedSparse,4,,target,0.262,nottarget,catch7,8184,39,x
1,SupervisedSparse,4,,nottarget,0.449,nottarget,catch1,8184,40,n
1,UnsupervisedSparse,1,n,nottarget,3.3689999999999998,nottarget,contr8,8068,1,
1,UnsupervisedSparse,1,n,nottarget,1.079,nottarget,catch5,8068,2,
0,UnsupervisedSparse,1,x,target,2.727,nottarget,contr7,8068,3,
1,UnsupervisedSparse,1,n,nottarget,2.552,nottarget,contr5,8068,4,
1,UnsupervisedSparse,1,x,target,1.23,target,test1,8068,5,
0,UnsupervisedSparse,1,x,target,4.353,nottarget,contr6,8068,6,
1,UnsupervisedSparse,1,n,nottarget,0.9440000000000001,nottarget,catch1,8068,7,
0,UnsupervisedSparse,1,n,nottarget,4.32,target,test9,8068,8,
1,UnsupervisedSparse,1,x,target,1.102,target,test7,8068,9,
1,UnsupervisedSparse,1,n,nottarget,0.759,nottarget,catch7,8068,10,
1,UnsupervisedSparse,1,x,target,1.319,target,test15,8068,11,
1,UnsupervisedSparse,1,n,nottarget,4.039,nottarget,contr9,8068,12,
1,UnsupervisedSparse,1,n,nottarget,3.1069999999999998,nottarget,contr13,8068,13,
1,UnsupervisedSparse,1,n,nottarget,0.883,nottarget,catch2,8068,14,
1,UnsupervisedSparse,1,x,target,1.869,target,test12,8068,15,
0,UnsupervisedSparse,1,x,target,0.9420000000000001,nottarget,contr11,8068,16,
1,UnsupervisedSparse,1,x,target,1.71,target,test13,8068,17,
1,UnsupervisedSparse,1,n,nottarget,0.711,nottarget,catch8,8068,18,
1,UnsupervisedSparse,1,n,nottarget,0.8140000000000001,nottarget,catch3,8068,19,
1,UnsupervisedSparse,1,x,target,1.5,target,test16,8068,20,
0,UnsupervisedSparse,1,x,target,0.925,nottarget,contr16,8068,21,
0,UnsupervisedSparse,1,x,target,2.596,nottarget,contr14,8068,22,
1,UnsupervisedSparse,1,n,nottarget,2.905,nottarget,contr4,8068,23,
1,UnsupervisedSparse,1,x,target,1.163,target,test6,8068,24,
0,UnsupervisedSparse,1,x,target,1.064,nottarget,contr2,8068,25,
0,UnsupervisedSparse,1,n,nottarget,1.8519999999999999,target,test10,8068,26,
1,UnsupervisedSparse,1,n,nottarget,2.421,nottarget,contr12,8068,27,
1,UnsupervisedSparse,1,x,target,1.091,target,test4,8068,28,
1,UnsupervisedSparse,1,x,target,0.995,target,test11,8068,29,
0,UnsupervisedSparse,1,n,nottarget,2.609,target,test5,8068,30,
0,UnsupervisedSparse,1,n,nottarget,2.197,target,test14,8068,31,
1,UnsupervisedSparse,1,n,nottarget,0.76,nottarget,catch6,8068,32,
0,UnsupervisedSparse,1,x,target,0.976,nottarget,contr3,8068,33,
1,UnsupervisedSparse,1,n,nottarget,3.23,nottarget,contr10,8068,34,
1,UnsupervisedSparse,1,x,target,1.137,target,test8,8068,35,
1,UnsupervisedSparse,1,x,target,0.856,target,test2,8068,36,
0,UnsupervisedSparse,1,n,nottarget,1.6369999999999998,target,test3,8068,37,
1,UnsupervisedSparse,1,n,nottarget,2.823,nottarget,contr15,8068,38,
1,UnsupervisedSparse,1,n,nottarget,2.012,nottarget,contr1,8068,39,
1,UnsupervisedSparse,1,n,nottarget,0.647,nottarget,catch4,8068,40,
1,SupervisedSparse,2,x,target,2.6239999999999997,target,test12,8068,1,
1,SupervisedSparse,2,x,target,1.178,target,test14,8068,2,
0,SupervisedSparse,2,None,None,9999.0,target,test1,8068,3,
0,SupervisedSparse,2,n,nottarget,0.0,target,test5,8068,4,
1,SupervisedSparse,2,n,nottarget,1.21,nottarget,contr2,8068,5,
1,SupervisedSparse,2,n,nottarget,1.511,nottarget,contr11,8068,6,
1,SupervisedSparse,2,n,nottarget,0.9740000000000001,nottarget,contr13,8068,7,
1,SupervisedSparse,2,x,target,1.301,target,test11,8068,8,
1,SupervisedSparse,2,x,target,0.638,target,test10,8068,9,
1,SupervisedSparse,2,n,nottarget,1.505,nottarget,contr8,8068,10,
1,SupervisedSparse,2,n,nottarget,0.843,nottarget,contr7,8068,11,
1,SupervisedSparse,2,n,nottarget,0.934,nottarget,contr4,8068,12,
1,SupervisedSparse,2,n,nottarget,0.59,nottarget,contr12,8068,13,
1,SupervisedSparse,2,x,target,0.41100000000000003,target,test6,8068,14,
1,SupervisedSparse,2,x,target,0.631,target,test7,8068,15,
1,SupervisedSparse,2,n,nottarget,0.797,nottarget,contr16,8068,16,
1,SupervisedSparse,2,x,target,1.01,target,test8,8068,17,
1,SupervisedSparse,2,n,nottarget,1.014,nottarget,catch6,8068,18,
1,SupervisedSparse,2,n,nottarget,0.8190000000000001,nottarget,contr10,8068,19,
1,SupervisedSparse,2,n,nottarget,1.1179999999999999,nottarget,catch8,8068,20,
1,SupervisedSparse,2,x,target,0.992,target,test4,8068,21,
1,SupervisedSparse,2,n,nottarget,0.67,nottarget,contr1,8068,22,
1,SupervisedSparse,2,n,nottarget,0.727,nottarget,catch3,8068,23,
1,SupervisedSparse,2,n,nottarget,0.785,nottarget,contr14,8068,24,
1,SupervisedSparse,2,n,nottarget,0.655,nottarget,contr6,8068,25,
1,SupervisedSparse,2,n,nottarget,0.754,nottarget,catch2,8068,26,
1,SupervisedSparse,2,n,nottarget,0.785,nottarget,catch5,8068,27,
1,SupervisedSparse,2,x,target,0.742,target,test9,8068,28,
1,SupervisedSparse,2,n,nottarget,0.821,nottarget,contr15,8068,29,
1,SupervisedSparse,2,x,target,0.578,target,test2,8068,30,
1,SupervisedSparse,2,x,target,0.8220000000000001,target,test3,8068,31,
1,SupervisedSparse,2,n,nottarget,0.6920000000000001,nottarget,contr5,8068,32,
1,SupervisedSparse,2,x,target,0.612,target,test16,8068,33,
1,SupervisedSparse,2,x,target,0.897,target,test13,8068,34,
1,SupervisedSparse,2,n,nottarget,0.634,nottarget,catch1,8068,35,
1,SupervisedSparse,2,n,nottarget,1.023,nottarget,contr3,8068,36,
1,SupervisedSparse,2,n,nottarget,0.7390000000000001,nottarget,catch7,8068,37,
1,SupervisedSparse,2,n,nottarget,0.6759999999999999,nottarget,contr9,8068,38,
1,SupervisedSparse,2,n,nottarget,0.604,nottarget,catch4,8068,39,
1,SupervisedSparse,2,x,target,0.53,target,test15,8068,40,
1,SupervisedDense,3,n,nottarget,1.7269999999999999,nottarget,contr9,8068,1,
1,SupervisedDense,3,x,target,1.901,target,test2,8068,2,
1,SupervisedDense,3,x,target,4.966,target,test12,8068,3,
1,SupervisedDense,3,x,target,2.068,target,test11,8068,4,
1,SupervisedDense,3,x,target,3.031,target,test3,8068,5,
1,SupervisedDense,3,n,nottarget,1.234,nottarget,contr11,8068,6,
1,SupervisedDense,3,n,nottarget,0.565,nottarget,contr6,8068,7,
1,SupervisedDense,3,x,target,1.3159999999999998,target,test14,8068,8,
1,SupervisedDense,3,x,target,3.932,target,test13,8068,9,
1,SupervisedDense,3,n,nottarget,0.828,nottarget,catch5,8068,10,
1,SupervisedDense,3,n,nottarget,0.5589999999999999,nottarget,catch6,8068,11,
1,SupervisedDense,3,n,nottarget,0.605,nottarget,contr10,8068,12,
1,SupervisedDense,3,x,target,0.945,target,test7,8068,13,
1,SupervisedDense,3,x,target,1.3940000000000001,target,test9,8068,14,
1,SupervisedDense,3,n,nottarget,0.871,nottarget,contr16,8068,15,
1,SupervisedDense,3,n,nottarget,0.89,nottarget,contr14,8068,16,
1,SupervisedDense,3,n,nottarget,0.556,nottarget,contr12,8068,17,
1,SupervisedDense,3,n,nottarget,0.643,nottarget,catch3,8068,18,
1,SupervisedDense,3,n,nottarget,0.45299999999999996,nottarget,catch4,8068,19,
1,SupervisedDense,3,x,target,1.034,target,test10,8068,20,
1,SupervisedDense,3,x,target,0.877,target,test16,8068,21,
1,SupervisedDense,3,n,nottarget,0.6779999999999999,nottarget,catch1,8068,22,
1,SupervisedDense,3,n,nottarget,0.41600000000000004,nottarget,catch8,8068,23,
1,SupervisedDense,3,x,target,1.276,target,test15,8068,24,
1,SupervisedDense,3,x,target,2.327,target,test8,8068,25,
1,SupervisedDense,3,n,nottarget,0.5820000000000001,nottarget,contr5,8068,26,
1,SupervisedDense,3,x,target,0.948,target,test5,8068,27,
1,SupervisedDense,3,n,nottarget,1.1079999999999999,nottarget,contr3,8068,28,
1,SupervisedDense,3,x,target,0.852,target,test1,8068,29,
1,SupervisedDense,3,n,nottarget,0.56,nottarget,contr13,8068,30,
1,SupervisedDense,3,n,nottarget,0.7240000000000001,nottarget,contr4,8068,31,
1,SupervisedDense,3,n,nottarget,0.462,nottarget,contr1,8068,32,
1,SupervisedDense,3,n,nottarget,0.449,nottarget,contr8,8068,33,
1,SupervisedDense,3,n,nottarget,0.755,nottarget,contr2,8068,34,
1,SupervisedDense,3,n,nottarget,0.8270000000000001,nottarget,contr7,8068,35,
1,SupervisedDense,3,x,target,0.8059999999999999,target,test6,8068,36,
1,SupervisedDense,3,n,nottarget,0.8029999999999999,nottarget,contr15,8068,37,
1,SupervisedDense,3,x,target,1.785,target,test4,8068,38,
1,SupervisedDense,3,n,nottarget,0.63,nottarget,catch7,8068,39,
1,SupervisedDense,3,n,nottarget,0.89,nottarget,catch2,8068,40,
1,UnsupervisedDense,4,x,target,2.1790000000000003,target,test8,8068,1,
0,UnsupervisedDense,4,n,nottarget,2.761,target,test2,8068,2,
1,UnsupervisedDense,4,x,target,1.999,target,test15,8068,3,
1,UnsupervisedDense,4,n,nottarget,1.1,nottarget,contr7,8068,4,
1,UnsupervisedDense,4,n,nottarget,0.6679999999999999,nottarget,contr14,8068,5,
1,UnsupervisedDense,4,n,nottarget,0.6890000000000001,nottarget,catch6,8068,6,
1,UnsupervisedDense,4,x,target,4.609,target,test10,8068,7,
1,UnsupervisedDense,4,n,nottarget,0.669,nottarget,contr2,8068,8,
1,UnsupervisedDense,4,n,nottarget,1.415,nottarget,contr16,8068,9,
1,UnsupervisedDense,4,x,target,1.7619999999999998,target,test7,8068,10,
